Name Math Java DS Average Total
张三29 0 3 34 0 0
张三440 18 67 49 0 0
张三950 79 31 37 0 0
张三121 78 78 30 0 0
张三754 69 73 26 0 0
张三778 56 32 48 0 0
张三582 55 55 86 0 0
张三78 71 34 96 0 0
张三847 37 7 3 0 0
张三93 79 80 72 0 0
张三771 64 100 61 0 0
张三164 36 49 80 0 0
张三418 18 99 36 0 0
张三994 34 100 16 0 0
张三779 65 44 34 0 0
张三662 51 7 86 0 0
张三675 13 83 8 0 0
张三440 66 83 11 0 0
张三536 63 13 30 0 0
张三589 30 47 23 0 0
张三319 16 38 23 0 0
张三541 87 55 41 0 0
张三111 97 20 84 0 0
张三120 82 2 90 0 0
张三205 91 96 23 0 0
张三726 22 44 5 0 0
张三676 12 75 41 0 0
张三631 57 16 24 0 0
张三747 56 47 85 0 0
张三795 91 46 69 0 0
张三481 80 86 63 0 0
张三879 66 75 62 0 0
张三582 46 73 36 0 0
张三345 58 41 40 0 0
张三335 1 37 69 0 0
张三811 86 4 50 0 0
张三987 79 57 47 0 0
张三83 17 91 36 0 0
张三81 56 57 81 0 0
张三497 29 97 73 0 0
张三550 95 31 41 0 0
张三511 54 93 82 0 0
张三587 44 46 17 0 0
张三690 13 98 43 0 0
张三594 7 7 79 0 0
张三493 34 22 99 0 0
张三731 64 17 82 0 0
张三530 84 12 94 0 0
张三856 28 31 63 0 0
张三198 76 18 19 0 0
张三895 84 91 98 0 0
张三853 40 88 34 0 0
张三918 100 22 20 0 0
张三927 44 64 97 0 0
张三464 53 89 42 0 0
张三654 18 8 18 0 0
张三896 93 52 100 0 0
张三314 27 14 39 0 0
张三824 10 97 27 0 0
张三157 74 61 68 0 0
张三877 31 93 44 0 0
张三408 43 16 39 0 0
张三366 20 25 79 0 0
张三30 17 20 6 0 0
张三615 71 3 92 0 0
张三134 19 69 28 0 0
张三0 17 31 60 0 0
张三220 59 5 56 0 0
张三980 1 0 36 0 0
张三634 6 85 19 0 0
张三660 75 42 94 0 0
张三922 100 53 44 0 0
张三658 10 49 21 0 0
张三982 67 88 90 0 0
张三327 76 42 34 0 0
张三171 28 58 63 0 0
张三607 67 54 3 0 0
张三786 95 16 42 0 0
张三45 22 59 32 0 0
张三569 80 37 46 0 0
张三768 65 61 31 0 0
张三159 11 55 0 0 0
张三446 31 14 52 0 0
张三637 83 61 3 0 0
张三527 93 59 7 0 0
张三581 92 76 94 0 0
张三280 79 75 78 0 0
张三298 70 1 64 0 0
张三435 58 100 67 0 0
张三126 69 13 76 0 0
张三446 30 61 79 0 0
张三987 93 54 78 0 0
张三677 38 8 24 0 0
张三581 65 37 22 0 0
张三26 12 65 62 0 0
张三894 83 74 33 0 0
张三797 87 18 51 0 0
张三933 1 72 75 0 0
张三828 74 24 74 0 0
张三829 27 85 24 0 0
张三182 65 97 22 0 0
张三745 43 3 52 0 0
张三927 98 2 4 0 0
张三222 82 7 40 0 0
张三789 32 92 80 0 0
张三900 11 38 19 0 0
张三715 88 22 35 0 0
张三749 7 51 0 0 0
张三635 60 67 77 0 0
张三236 34 50 17 0 0
张三951 11 10 81 0 0
张三88 42 32 13 0 0
张三540 4 69 38 0 0
张三549 68 76 47 0 0
张三316 24 99 85 0 0
张三305 88 59 86 0 0
张三617 0 71 98 0 0
张三481 54 100 24 0 0
张三974 40 28 6 0 0
张三365 43 32 42 0 0
张三26 17 54 50 0 0
张三783 51 87 79 0 0
张三636 89 14 62 0 0
张三273 50 18 11 0 0
张三474 32 64 87 0 0
张三467 90 9 36 0 0
张三622 19 14 53 0 0
张三352 82 43 14 0 0
张三969 74 8 44 0 0
张三318 22 16 25 0 0
张三439 88 56 55 0 0
张三137 43 49 17 0 0
张三337 75 23 27 0 0
张三306 81 97 87 0 0
张三351 96 69 90 0 0
张三404 17 79 92 0 0
张三982 93 83 56 0 0
张三362 27 88 1 0 0
张三460 5 72 54 0 0
张三832 27 23 33 0 0
张三404 53 84 86 0 0
张三38 29 80 13 0 0
张三789 15 76 44 0 0
张三787 34 87 95 0 0
张三975 47 67 42 0 0
张三547 11 59 82 0 0
张三866 3 30 22 0 0
张三740 57 28 76 0 0
张三458 56 11 44 0 0
张三682 37 50 21 0 0
张三320 36 84 91 0 0
张三808 33 15 22 0 0
张三797 35 72 28 0 0
张三110 70 2 73 0 0
张三969 45 5 1 0 0
张三932 85 54 88 0 0
张三643 16 89 64 0 0
张三548 61 67 65 0 0
张三924 65 99 71 0 0
张三175 46 25 98 0 0
张三145 75 34 80 0 0
张三321 19 17 7 0 0
张三188 47 90 38 0 0
张三658 85 7 87 0 0
张三490 14 36 64 0 0
张三791 2 73 65 0 0
张三261 21 6 25 0 0
张三618 81 5 30 0 0
张三702 19 40 95 0 0
张三169 96 54 74 0 0
张三257 52 27 36 0 0
张三96 10 52 48 0 0
张三190 15 48 29 0 0
张三212 11 43 39 0 0
张三10 23 23 62 0 0
张三758 81 30 10 0 0
张三547 6 88 28 0 0
张三287 73 80 62 0 0
张三695 31 73 28 0 0
张三340 71 66 6 0 0
张三117 19 67 44 0 0
张三321 24 55 65 0 0
张三452 0 67 43 0 0
张三225 20 33 25 0 0
张三798 22 58 36 0 0
张三134 16 53 35 0 0
张三510 8 81 87 0 0
张三646 33 38 91 0 0
张三609 48 66 53 0 0
张三638 24 79 67 0 0
张三314 34 53 2 0 0
张三24 20 9 6 0 0
张三511 98 24 43 0 0
张三429 45 36 30 0 0
张三164 11 12 40 0 0
张三925 55 74 72 0 0
张三981 46 74 36 0 0
张三248 21 100 28 0 0
张三849 15 22 83 0 0
张三155 84 37 89 0 0
张三835 26 78 42 0 0
张三828 39 26 84 0 0
张三788 43 72 34 0 0
张三483 32 41 48 0 0
张三812 17 9 26 0 0
张三611 67 65 22 0 0
张三176 36 83 97 0 0
张三483 70 35 9 0 0
张三407 9 83 10 0 0
张三856 55 10 75 0 0
张三636 88 66 100 0 0
张三20 79 25 50 0 0
张三460 78 53 36 0 0
张三613 84 48 79 0 0
张三867 1 87 22 0 0
张三851 76 33 22 0 0
张三0 24 58 60 0 0
张三88 74 48 3 0 0
张三806 30 90 62 0 0
张三867 33 26 66 0 0
张三840 37 36 15 0 0
张三876 31 48 67 0 0
张三784 66 26 11 0 0
张三453 59 75 39 0 0
张三428 16 78 2 0 0
张三579 74 82 87 0 0
张三195 10 39 63 0 0
张三485 82 65 100 0 0
张三450 8 57 40 0 0
张三308 82 6 8 0 0
张三164 97 57 33 0 0
张三450 77 43 1 0 0
张三691 19 100 50 0 0
张三546 28 65 83 0 0
张三716 95 42 13 0 0
张三202 15 23 50 0 0
张三642 33 23 11 0 0
张三915 37 53 11 0 0
张三958 61 46 35 0 0
张三838 49 13 68 0 0
张三374 1 22 32 0 0
张三296 25 20 40 0 0
张三756 79 21 70 0 0
张三211 8 12 16 0 0
张三149 45 19 97 0 0
张三852 62 75 31 0 0
张三419 39 43 34 0 0
张三567 52 26 33 0 0
张三301 30 63 40 0 0
张三409 18 24 71 0 0
张三889 12 80 37 0 0
张三812 17 54 25 0 0
张三858 47 96 84 0 0
张三732 39 13 61 0 0
张三934 62 80 29 0 0
张三909 31 90 71 0 0
张三428 68 61 2 0 0
张三168 94 9 48 0 0
张三840 48 8 96 0 0
张三904 13 99 89 0 0
张三834 15 87 62 0 0
张三178 58 79 36 0 0
张三116 73 93 44 0 0
张三77 46 5 2 0 0
张三0 93 5 76 0 0
张三240 71 2 30 0 0
张三694 16 24 49 0 0
张三728 34 61 83 0 0
张三598 38 52 35 0 0
张三633 22 100 75 0 0
张三139 15 69 84 0 0
张三89 31 18 85 0 0
张三943 38 94 65 0 0
张三604 21 77 10 0 0
张三360 29 29 5 0 0
张三862 61 85 52 0 0
张三646 65 44 48 0 0
张三410 87 90 37 0 0
张三324 48 21 34 0 0
张三893 93 93 31 0 0
张三517 66 5 73 0 0
张三738 20 36 90 0 0
张三280 100 98 79 0 0
张三464 23 33 40 0 0
张三227 90 98 53 0 0
张三6 12 46 13 0 0
张三978 80 87 66 0 0
张三729 15 17 53 0 0
张三217 57 9 68 0 0
张三42 14 21 72 0 0
张三397 96 83 9 0 0
张三763 28 99 42 0 0
张三368 62 45 82 0 0
张三647 55 63 32 0 0
张三478 31 44 82 0 0
张三751 13 23 27 0 0
张三919 32 91 77 0 0
张三525 20 45 95 0 0
张三359 14 52 26 0 0
张三803 9 41 89 0 0
张三144 10 65 64 0 0
张三104 74 82 99 0 0
张三611 25 68 76 0 0
张三894 89 41 87 0 0
张三281 96 6 11 0 0
张三730 47 43 71 0 0
张三986 84 54 11 0 0
张三438 10 55 45 0 0
张三209 4 39 52 0 0
张三741 65 57 53 0 0
张三160 98 97 24 0 0
张三990 25 77 40 0 0
张三392 1 65 7 0 0
张三920 42 63 66 0 0
张三983 84 94 13 0 0
张三574 85 56 48 0 0
张三563 35 50 86 0 0
张三825 18 54 60 0 0
张三738 37 34 100 0 0
张三141 2 6 11 0 0
张三673 52 28 1 0 0
张三505 63 68 96 0 0
张三896 98 51 66 0 0
张三660 23 91 54 0 0
张三584 18 98 69 0 0
张三81 9 67 16 0 0
张三880 45 69 9 0 0
张三332 39 11 12 0 0
张三25 13 41 18 0 0
张三724 76 68 48 0 0
张三331 93 13 40 0 0
张三436 12 83 23 0 0
张三295 31 36 82 0 0
张三496 2 61 91 0 0
张三377 23 24 63 0 0
张三303 56 19 26 0 0
张三227 59 87 1 0 0
张三577 77 79 36 0 0
张三409 11 32 26 0 0
张三920 6 88 20 0 0
张三895 63 45 12 0 0
张三375 85 49 82 0 0
张三861 89 30 54 0 0
张三664 67 88 33 0 0
张三588 42 63 47 0 0
张三3 38 4 66 0 0
张三486 2 14 31 0 0
张三658 34 89 50 0 0
张三528 0 20 12 0 0
张三648 32 78 3 0 0
张三647 10 21 83 0 0
张三266 97 1 50 0 0
张三847 85 91 86 0 0
张三311 83 44 39 0 0
张三105 71 28 5 0 0
张三210 24 4 6 0 0
张三313 33 88 86 0 0
张三427 88 54 100 0 0
张三814 71 59 91 0 0
张三819 20 100 94 0 0
张三318 100 39 69 0 0
张三864 75 19 74 0 0
张三217 49 42 97 0 0
张三901 65 30 56 0 0
张三611 83 47 90 0 0
张三806 71 85 78 0 0
张三549 54 81 22 0 0
张三756 28 25 81 0 0
张三293 33 79 94 0 0
张三5 51 42 56 0 0
张三639 100 79 23 0 0
张三806 73 1 40 0 0
张三558 64 37 73 0 0
张三922 17 49 70 0 0
张三725 58 71 22 0 0
张三358 18 1 37 0 0
张三693 36 66 49 0 0
张三241 59 84 11 0 0
张三764 43 8 79 0 0
张三999 4 81 8 0 0
张三833 59 30 29 0 0
张三261 34 94 18 0 0
张三747 35 59 42 0 0
张三116 11 33 45 0 0
张三963 53 40 82 0 0
张三672 36 94 4 0 0
张三526 0 54 60 0 0
张三45 80 72 69 0 0
张三683 31 43 86 0 0
张三208 86 50 90 0 0
张三633 49 45 82 0 0
张三352 89 34 11 0 0
张三222 46 59 98 0 0
张三674 0 22 59 0 0
张三612 78 25 11 0 0
张三741 36 59 70 0 0
张三202 53 86 4 0 0
张三859 0 82 5 0 0
张三351 68 42 54 0 0
张三88 65 75 54 0 0
张三667 36 48 78 0 0
张三825 78 87 11 0 0
张三920 59 84 11 0 0
张三111 7 68 7 0 0
张三851 59 19 20 0 0
张三73 11 49 9 0 0
张三410 75 55 75 0 0
张三161 71 59 26 0 0
张三217 71 82 23 0 0
张三91 45 44 83 0 0
张三278 33 25 66 0 0
张三649 29 57 50 0 0
张三234 35 57 99 0 0
张三778 9 11 49 0 0
张三694 2 73 75 0 0
张三595 74 27 53 0 0
张三417 21 86 31 0 0
张三252 4 6 76 0 0
张三397 45 90 41 0 0
张三812 61 29 99 0 0
张三121 17 73 12 0 0
张三529 31 40 87 0 0
张三548 2 95 41 0 0
张三216 16 79 3 0 0
张三583 100 70 83 0 0
张三588 80 68 99 0 0
张三91 73 98 10 0 0
张三763 45 70 61 0 0
张三725 27 45 58 0 0
张三311 67 67 40 0 0
张三117 26 78 79 0 0
张三522 86 25 78 0 0
张三205 0 77 70 0 0
张三804 36 64 14 0 0
张三734 20 10 35 0 0
张三365 83 11 61 0 0
张三225 28 28 84 0 0
张三595 97 51 37 0 0
张三933 41 7 3 0 0
张三801 99 69 28 0 0
张三593 74 64 37 0 0
张三214 32 52 15 0 0
张三973 51 12 61 0 0
张三423 38 21 67 0 0
张三539 4 36 48 0 0
张三645 48 76 7 0 0
张三750 67 99 52 0 0
张三498 21 96 3 0 0
张三781 16 9 52 0 0
张三170 88 21 19 0 0
张三691 34 27 50 0 0
张三176 65 14 44 0 0
张三351 70 64 2 0 0
张三74 82 68 89 0 0
张三633 40 13 22 0 0
张三834 9 7 8 0 0
张三671 93 35 2 0 0
张三745 80 21 96 0 0
张三219 18 47 31 0 0
张三44 61 94 39 0 0
张三384 98 27 1 0 0
张三646 0 41 67 0 0
张三292 98 16 42 0 0
张三674 73 74 4 0 0
张三439 73 67 17 0 0
张三663 71 22 10 0 0
张三795 35 98 74 0 0
张三618 45 9 80 0 0
张三926 78 31 32 0 0
张三337 85 66 34 0 0
张三673 95 40 50 0 0
张三647 66 2 21 0 0
张三176 11 11 8 0 0
张三475 48 96 3 0 0
张三280 20 18 93 0 0
张三904 64 55 10 0 0
张三600 98 59 75 0 0
张三636 48 67 77 0 0
张三791 38 85 16 0 0
张三511 6 44 2 0 0
张三795 32 58 43 0 0
张三998 0 21 85 0 0
张三117 67 79 72 0 0
张三817 13 70 39 0 0
张三395 48 89 85 0 0
张三104 27 36 86 0 0
张三820 51 45 80 0 0
张三772 12 16 70 0 0
张三178 50 10 42 0 0
张三988 13 18 60 0 0
张三543 0 8 20 0 0
张三923 1 88 26 0 0
张三933 57 38 0 0 0
张三177 90 88 92 0 0
张三429 60 53 11 0 0
张三553 70 58 18 0 0
张三572 18 40 96 0 0
张三76 95 7 77 0 0
张三55 77 60 43 0 0
张三432 15 95 81 0 0
张三1 42 27 77 0 0
张三225 66 15 26 0 0
张三366 6 52 3 0 0
张三713 22 100 33 0 0
张三244 92 65 10 0 0
张三945 12 85 98 0 0
张三115 8 93 50 0 0
张三443 34 18 99 0 0
张三320 96 72 41 0 0
张三853 10 97 10 0 0
张三300 87 96 86 0 0
张三214 90 69 31 0 0
张三377 25 51 82 0 0
张三763 79 37 2 0 0
张三117 15 86 76 0 0
张三435 53 41 8 0 0
张三572 88 100 78 0 0
张三461 87 8 63 0 0
张三904 12 71 62 0 0
张三738 4 13 26 0 0
张三218 89 48 88 0 0
张三863 36 69 8 0 0
张三599 99 69 33 0 0
张三10 34 40 59 0 0
张三671 0 91 38 0 0
张三47 76 74 37 0 0
张三194 100 42 77 0 0
张三557 81 56 25 0 0
张三482 13 36 7 0 0
张三672 89 61 21 0 0
张三701 40 88 94 0 0
张三890 89 50 19 0 0
张三294 84 46 70 0 0
张三265 12 27 83 0 0
张三113 80 30 0 0 0
张三651 3 64 44 0 0
张三0 62 8 71 0 0
张三896 41 52 5 0 0
张三880 32 84 84 0 0
张三156 82 50 11 0 0
张三649 33 79 74 0 0
张三728 43 14 29 0 0
张三374 39 4 49 0 0
张三76 45 56 48 0 0
张三613 18 75 24 0 0
张三946 75 49 85 0 0
张三872 21 11 16 0 0
张三742 52 77 63 0 0
张三500 1 28 93 0 0
张三565 8 7 1 0 0
张三538 81 7 18 0 0
张三581 4 24 22 0 0
张三329 10 91 31 0 0
张三620 45 53 66 0 0
张三904 88 64 38 0 0
张三179 75 66 87 0 0
张三448 27 4 14 0 0
张三227 57 54 51 0 0
张三361 10 3 51 0 0
张三477 75 88 60 0 0
张三719 51 11 88 0 0
张三35 3 22 88 0 0
张三153 41 44 9 0 0
张三589 35 14 89 0 0
张三447 91 51 4 0 0
张三543 79 43 19 0 0
张三373 53 51 25 0 0
张三756 34 66 85 0 0
张三566 8 71 71 0 0
张三807 39 52 92 0 0
张三461 53 41 3 0 0
张三926 32 66 94 0 0
张三582 96 41 69 0 0
张三22 60 1 26 0 0
张三716 84 100 67 0 0
张三459 59 82 88 0 0
张三765 0 84 6 0 0
张三482 60 80 26 0 0
张三296 100 45 35 0 0
张三470 5 28 3 0 0
张三96 79 92 31 0 0
张三416 74 13 75 0 0
张三237 100 12 93 0 0
张三292 66 88 0 0 0
张三472 11 78 70 0 0
张三214 83 22 62 0 0
张三964 40 81 12 0 0
张三571 91 7 74 0 0
张三659 35 4 43 0 0
张三518 88 65 95 0 0
张三817 99 17 70 0 0
张三496 81 11 81 0 0
张三504 39 46 99 0 0
张三700 56 27 47 0 0
张三70 16 70 11 0 0
张三643 99 78 21 0 0
张三898 79 32 18 0 0
张三221 95 11 96 0 0
张三963 97 75 9 0 0
张三965 23 41 35 0 0
张三990 59 25 45 0 0
张三359 9 59 80 0 0
张三232 79 12 78 0 0
张三402 14 62 52 0 0
张三166 23 74 89 0 0
张三826 79 77 61 0 0
张三644 66 79 76 0 0
张三616 27 16 59 0 0
张三267 23 2 43 0 0
张三759 24 3 4 0 0
张三39 35 2 58 0 0
张三366 31 50 18 0 0
张三571 89 85 88 0 0
张三592 94 70 53 0 0
张三374 95 79 30 0 0
张三3 81 60 4 0 0
张三30 76 40 1 0 0
张三304 31 2 35 0 0
张三269 25 56 44 0 0
张三595 97 37 95 0 0
张三249 28 23 58 0 0
张三548 76 28 52 0 0
张三557 75 27 93 0 0
张三187 89 30 72 0 0
张三734 100 34 31 0 0
张三160 31 9 7 0 0
张三344 24 80 55 0 0
张三682 97 85 87 0 0
张三885 94 16 87 0 0
张三544 77 91 15 0 0
张三66 17 52 33 0 0
张三857 69 91 28 0 0
张三243 80 89 85 0 0
张三438 43 72 48 0 0
张三49 64 48 39 0 0
张三1 57 10 57 0 0
张三494 7 50 60 0 0
张三558 25 91 66 0 0
张三82 90 56 82 0 0
张三693 62 15 47 0 0
张三726 4 24 26 0 0
张三622 74 38 79 0 0
张三486 84 22 96 0 0
张三196 73 1 85 0 0
张三438 75 85 46 0 0
张三252 9 75 100 0 0
张三186 75 37 71 0 0
张三989 76 14 81 0 0
张三809 78 5 31 0 0
张三254 19 90 31 0 0
张三293 7 76 30 0 0
张三925 56 53 40 0 0
张三709 12 100 7 0 0
张三778 86 50 27 0 0
张三688 60 39 0 0 0
张三517 52 85 45 0 0
张三976 70 92 6 0 0
张三860 84 100 4 0 0
张三103 44 62 33 0 0
张三856 21 32 94 0 0
张三444 6 59 29 0 0
张三834 17 49 27 0 0
张三219 54 20 24 0 0
张三650 53 83 46 0 0
张三216 78 20 30 0 0
张三134 26 11 33 0 0
张三255 7 98 77 0 0
张三906 87 62 42 0 0
张三706 92 99 78 0 0
张三967 28 29 40 0 0
张三568 18 56 65 0 0
张三725 81 30 13 0 0
张三921 26 11 28 0 0
张三367 34 50 90 0 0
张三757 73 70 43 0 0
张三738 97 43 68 0 0
张三506 61 51 85 0 0
张三132 93 92 74 0 0
张三766 33 58 54 0 0
张三664 16 38 74 0 0
张三39 83 92 67 0 0
张三129 17 52 2 0 0
张三498 48 77 80 0 0
张三501 84 85 13 0 0
张三79 95 79 57 0 0
张三495 39 21 42 0 0
张三425 86 22 97 0 0
张三843 85 56 38 0 0
张三472 3 52 73 0 0
张三198 36 23 9 0 0
张三710 76 84 71 0 0
张三826 41 70 90 0 0
张三406 15 45 5 0 0
张三492 93 64 25 0 0
张三325 79 5 58 0 0
张三207 49 49 24 0 0
张三725 100 26 81 0 0
张三741 40 18 29 0 0
张三679 56 8 41 0 0
张三66 27 48 5 0 0
张三991 73 6 2 0 0
张三130 24 13 56 0 0
张三249 74 16 79 0 0
张三641 20 0 97 0 0
张三805 36 95 2 0 0
张三747 48 53 62 0 0
张三709 0 35 85 0 0
张三791 95 40 21 0 0
张三881 47 23 72 0 0
张三547 46 37 29 0 0
张三72 49 46 17 0 0
张三587 4 34 31 0 0
张三372 43 13 19 0 0
张三702 38 31 8 0 0
张三329 2 46 11 0 0
张三533 43 87 30 0 0
张三948 85 10 89 0 0
张三816 11 17 41 0 0
张三97 89 8 8 0 0
张三913 64 68 12 0 0
张三136 67 68 9 0 0
张三529 76 5 23 0 0
张三764 41 83 30 0 0
张三775 96 3 60 0 0
张三405 46 96 16 0 0
张三999 56 21 48 0 0
张三643 98 18 57 0 0
张三30 11 90 47 0 0
张三509 33 52 88 0 0
张三758 56 57 86 0 0
张三635 3 32 45 0 0
张三197 6 74 7 0 0
张三586 99 13 63 0 0
张三454 54 98 51 0 0
张三881 35 88 49 0 0
张三260 22 56 7 0 0
张三504 47 73 77 0 0
张三965 77 5 100 0 0
张三932 37 34 85 0 0
张三169 83 60 88 0 0
张三969 11 24 67 0 0
张三394 2 93 12 0 0
张三918 81 46 94 0 0
张三456 77 21 0 0 0
张三881 4 78 5 0 0
张三448 39 37 15 0 0
张三219 25 21 54 0 0
张三493 46 44 20 0 0
张三450 95 53 0 0 0
张三687 33 99 85 0 0
张三140 17 91 85 0 0
张三869 27 84 57 0 0
张三553 42 11 24 0 0
张三159 63 67 81 0 0
张三98 83 77 8 0 0
张三399 1 89 28 0 0
张三866 54 58 5 0 0
张三913 45 19 76 0 0
张三796 52 61 93 0 0
张三265 87 68 49 0 0
张三229 4 91 56 0 0
张三887 39 13 11 0 0
张三921 87 16 59 0 0
张三782 47 26 71 0 0
张三775 71 18 53 0 0
张三675 64 72 36 0 0
张三831 43 32 74 0 0
张三294 45 19 37 0 0
张三315 36 14 63 0 0
张三682 1 16 92 0 0
张三753 24 5 97 0 0
张三702 1 74 98 0 0
张三471 7 55 21 0 0
张三146 27 96 67 0 0
张三981 73 39 16 0 0
张三112 10 34 31 0 0
张三66 0 87 43 0 0
张三545 18 57 99 0 0
张三582 65 89 45 0 0
张三124 54 70 28 0 0
张三268 41 71 6 0 0
张三883 93 7 55 0 0
张三103 28 27 100 0 0
张三242 75 8 86 0 0
张三985 28 72 52 0 0
张三351 21 25 48 0 0
张三781 66 53 36 0 0
张三912 47 36 58 0 0
张三19 20 14 58 0 0
张三875 76 64 39 0 0
张三764 14 21 83 0 0
张三696 4 14 18 0 0
张三468 81 79 44 0 0
张三33 49 96 70 0 0
张三822 93 12 13 0 0
张三69 75 71 86 0 0
张三890 43 77 32 0 0
张三857 6 59 91 0 0
张三79 96 25 24 0 0
张三346 56 2 50 0 0
张三710 45 58 48 0 0
张三12 17 38 7 0 0
张三235 73 15 57 0 0
张三237 14 57 70 0 0
张三389 68 1 77 0 0
张三857 12 45 29 0 0
张三799 55 45 15 0 0
张三536 16 24 72 0 0
张三847 56 34 58 0 0
张三878 19 45 38 0 0
张三822 67 87 35 0 0
张三432 80 3 10 0 0
张三635 40 33 39 0 0
张三8 31 74 53 0 0
张三642 84 35 46 0 0
张三955 69 87 40 0 0
张三363 36 60 59 0 0
张三320 47 97 23 0 0
张三120 74 80 83 0 0
张三44 98 9 48 0 0
张三886 52 78 100 0 0
张三602 46 69 7 0 0
张三889 92 73 96 0 0
张三753 84 25 92 0 0
张三735 67 95 66 0 0
张三308 36 33 85 0 0
张三108 51 69 1 0 0
张三76 11 48 0 0 0
张三312 22 98 28 0 0
张三394 39 18 62 0 0
张三212 47 55 45 0 0
张三910 36 7 86 0 0
张三332 82 8 100 0 0
张三522 41 72 99 0 0
张三174 66 54 89 0 0
张三638 10 85 11 0 0
张三21 3 28 69 0 0
张三158 84 98 31 0 0
张三767 37 20 17 0 0
张三852 43 57 73 0 0
张三567 84 10 78 0 0
张三34 28 31 21 0 0
张三327 75 0 83 0 0
张三692 82 15 35 0 0
张三329 12 16 46 0 0
张三497 48 10 1 0 0
张三527 59 98 42 0 0
张三325 32 3 86 0 0
张三294 94 3 40 0 0
张三236 1 92 38 0 0
张三652 15 96 50 0 0
张三44 91 24 38 0 0
张三290 87 91 98 0 0
张三890 31 59 98 0 0
张三874 26 81 43 0 0
张三504 29 62 57 0 0
张三459 11 63 89 0 0
张三27 47 79 35 0 0
张三33 40 35 76 0 0
张三584 80 79 30 0 0
张三469 67 50 35 0 0
张三9 26 42 70 0 0
张三428 14 22 51 0 0
张三371 78 29 62 0 0
张三999 18 42 64 0 0
张三235 6 67 0 0 0
张三104 60 36 99 0 0
张三786 2 40 18 0 0
张三962 0 83 23 0 0
张三262 97 71 100 0 0
张三143 16 59 49 0 0
张三326 78 14 86 0 0
张三992 90 98 33 0 0
张三304 73 14 45 0 0
张三467 24 69 59 0 0
张三445 72 1 88 0 0
张三677 80 4 92 0 0
张三610 96 14 39 0 0
张三637 35 59 29 0 0
张三57 51 86 14 0 0
张三54 41 48 17 0 0
张三224 13 20 54 0 0
张三155 16 16 76 0 0
张三673 40 51 5 0 0
张三852 87 28 62 0 0
张三617 92 71 73 0 0
张三781 93 95 88 0 0
张三661 31 50 53 0 0
张三992 100 50 34 0 0
张三707 17 4 56 0 0
张三338 83 63 47 0 0
张三142 3 62 53 0 0
张三836 87 57 12 0 0
张三753 35 59 1 0 0
张三537 71 40 34 0 0
张三9 84 51 71 0 0
张三700 91 1 67 0 0
张三625 64 16 27 0 0
张三291 79 3 82 0 0
张三577 28 5 74 0 0
张三108 25 92 58 0 0
张三959 37 42 55 0 0
张三45 71 94 33 0 0
张三364 41 95 62 0 0
张三311 66 73 61 0 0
张三685 25 68 10 0 0
张三603 50 79 43 0 0
张三497 6 88 64 0 0
张三553 66 86 56 0 0
张三441 84 69 26 0 0
张三959 3 26 71 0 0
张三252 72 1 44 0 0
张三595 38 61 45 0 0
张三360 83 88 66 0 0
张三638 26 32 33 0 0
张三213 31 12 67 0 0
张三989 44 99 41 0 0
张三736 66 46 36 0 0
张三32 100 54 40 0 0
张三577 70 86 72 0 0
张三609 58 67 77 0 0
张三73 79 6 42 0 0
张三249 48 0 90 0 0
张三67 1 76 8 0 0
张三937 45 98 87 0 0
张三9 42 29 14 0 0
张三958 49 35 54 0 0
张三992 71 48 81 0 0
张三597 2 100 12 0 0
张三624 85 63 80 0 0
张三741 20 21 14 0 0
张三925 50 69 52 0 0
张三649 18 67 80 0 0
张三618 22 46 13 0 0
张三452 64 94 91 0 0
张三515 94 9 56 0 0
张三136 97 6 100 0 0
张三876 0 35 28 0 0
张三77 84 68 25 0 0
张三924 97 27 74 0 0
张三381 0 55 36 0 0
张三909 77 40 45 0 0
张三594 63 69 53 0 0
张三397 4 58 19 0 0
张三542 55 26 3 0 0
张三677 76 98 0 0 0
张三347 15 9 30 0 0
张三461 27 86 75 0 0
张三917 76 37 30 0 0
张三282 72 38 40 0 0
张三413 89 83 56 0 0
张三245 8 25 53 0 0
张三511 54 69 47 0 0
张三49 56 3 43 0 0
张三478 54 100 35 0 0
张三439 96 74 2 0 0
张三344 60 8 51 0 0
张三487 25 49 36 0 0
张三720 40 44 47 0 0
张三380 65 87 37 0 0
张三26 20 18 85 0 0
张三616 56 97 36 0 0
张三190 53 81 61 0 0
张三760 52 20 11 0 0
张三77 100 99 91 0 0
张三188 99 79 85 0 0
张三201 41 66 41 0 0
张三468 30 91 20 0 0
张三503 57 63 95 0 0
张三281 57 32 13 0 0
张三218 51 24 5 0 0
张三64 99 2 42 0 0
张三131 10 16 47 0 0
张三765 97 78 93 0 0
张三752 21 18 83 0 0
张三377 19 4 9 0 0
张三190 80 48 3 0 0
张三162 25 48 17 0 0
张三765 74 90 12 0 0
张三729 62 0 22 0 0
张三650 29 15 60 0 0
张三368 10 11 79 0 0
张三65 35 96 42 0 0
张三301 100 94 88 0 0
张三817 93 55 27 0 0
张三769 65 35 68 0 0
张三219 61 8 77 0 0
张三109 5 90 2 0 0
张三676 98 82 65 0 0
张三225 73 50 63 0 0
